,description,title,company,created,contract_time,adref,location,__CLASS__,salary_is_predicted,redirect_url,category,id,latitude,longitude,salary_max,salary_min,contract_type
121,"As an AI Engineer at Cloud Chamber you will join our talented development team to further push the development of the AI Systems and AI Archetypes for BioShock 4. We have high ambitions for tying AI and storytelling together in our project. It will be your responsibility to support several AI Systems and bring our AI Archetypes to life. In this role, you’ll help push the state of the art, and experiment with unproven ideas. We are attempting new and ambitious things with AI in this game. You ar…",AI Engineer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': '2K'}",2026-05-16T16:33:50Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTY2MDAzMCIsInMiOiJBQlRFYzU1ajhSR1RXN0dFdHJ4WERRIn0.EeAcYeBW8jU3GPWMSBw_vwwiAc93vYOiCxrc_qfIi_I,"{'display_name': 'Montréal, Québec', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Canada', 'Québec', 'Montréal']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5731660030?utm_medium=api&utm_source=dc9dca8a,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",5731660030,45.544959,-73.588138,,,
122,"Role: AI Engine er Location: Mississauga , Ontario – Hybrid ( 4 days/week in office) * Moving to Etobicoke in 2026 * Company : Mattamy Asset Management Department: I nformation Technology Employment Type: Full-Time Reports to: Director, Platform Engineering At Mattamy Asset Management ( MAM ) , everyone has an important role to play in our shared success. Developing thoughtfully planned communities is complex work and our diverse teams come together to deliver on that mission in every aspect. W…",AI Engineer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mattamy Homes'}",2026-05-24T16:53:29Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUJURWM1NWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1NzQwMDMzNjc2In0.wRfS8SoiXFD_Mrj1fbTU_MhGwXa46swaGqHB0Am_AgI,"{'area': ['Canada', 'Ontario', 'Toronto', 'Etobicoke'], 'display_name': 'Etobicoke, Toronto', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5740033676?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5740033676,43.663822,-79.544227,,,
123,"This is a Hybrid opportunity. We’re seeking an AI Engineer to help shape the future of Frontier Dental through practical AI adoption and business automation. The key responsibilities and how you will make an impact: A curious and hands-on innovator driving AI research, automation initiatives, and proof-of-concept development to accelerate business efficiency and digital transformation. AI Research & Innovation Continuously research and evaluate emerging AI technologies, tools, and trends Transl…",AI Engineer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Frontier Dental Supply'}",2026-04-13T16:36:51Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUJURWM1NWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1Njk4Mzk4MjgyIn0.98vU3kC96MQ8Bv8AacdFmbCVL4DGnhC-8S6KQKW93Ss,"{'area': ['Canada', 'Ontario', 'York region', 'Markham'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Markham, York region'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5698398282?utm_medium=api&utm_source=dc9dca8a,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",5698398282,,,,,
124,"Company Overview Req ID: 367050 NTT DATA strives to hire exceptional, innovative, and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. NTT DATA's Client is currently seeking a professional to join their team in Toronto, Ontario (CA-ON), Canada (CA). Day to Day job Duties:  Implement AI models, analyze and improve existing AI architectures, and provide expertise on AI capabilities and systems.  Work …",AI Engineer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'NTT Data Americas, Inc.'}",2026-04-18T01:43:32Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzMzNjcxMyIsInMiOiJBQlRFYzU1ajhSR1RXN0dFdHJ4WERRIn0.widyxuD0I4wUCKSlPPZFx9LQusrqjT9wXF0nYjK58pI,"{'area': ['Canada', 'Ontario', 'Toronto'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Toronto, Ontario'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5703336713?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",5703336713,43.706102,-79.402726,,,
125,"We’re building Reflow, a workforce and workflow intelligence platform that helps teams understand and improve how work gets done. A key part of that vision is Reflow AI, agentic, automation-focused intelligence that adapts to how people actually work. We’re looking for an AI developer who can experiment fast, optimize intelligently, and help us push the boundaries of AI-assisted performance. What you’ll do Develop, optimize, and maintain agentic AI pipelines for automation and workflow intellig…",AI Engineer,"{'display_name': 'Reflow', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-05-07T16:27:28Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUJURWM1NWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1NzIxOTU3MDI1In0.1_MxOtn5Zpl3z_RZL_jiHyBYupEH8iyulXe56ytE70c,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Toronto, Ontario', 'area': ['Canada', 'Ontario', 'Toronto']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5721957025?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5721957025,43.706102,-79.402726,,,
126,"About the Team The AI Accelerator team sits at the center of Morningstar’s Generative AI strategy for the Direct Platform. We build and scale core systems such as the Morningstar MCP Server, MCP Gateway, and Morningstar Agent. Our team is responsible not only for delivering GenAI capabilities, but also for solving the underlying challenges that make them production-ready—document vectorization, caching strategies, system scalability, security, and reliability. We work closely with the Morningst…",AI Engineer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Morningstar'}",2026-05-07T16:37:03Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMjAyOTYzNCIsInMiOiJBQlRFYzU1ajhSR1RXN0dFdHJ4WERRIn0.D5p3GoSh0TGYa5GOgG-kSV7lpDskd4FiZzMed0xXuE0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Toronto, Ontario', 'area': ['Canada', 'Ontario', 'Toronto']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5722029634?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",5722029634,43.706102,-79.402726,,,
127,"Job Description Insight Global is seeking a Full Stack Developer with with deep expertise in Python (FastAPI), Vue.js, and Azure cloud technologies to lead the design and delivery of cutting-edge AI-driven applications. This role combines technical leadership, hands-on development, and collaboration across business and technology teams to build scalable, secure, and innovative solutions. Key Responsibilities include the following: -Lead the design, development, and delivery of scalable web appl…",AI Engineer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Insight Global'}",2026-04-01T00:56:45Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUJURWM1NWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1Njg0ODYyNDIzIn0.sd4CBQuHNhBhXN6VyIzPe53FhxFlUdMfun5Cz6UIV7A,"{'area': ['Canada', 'Ontario', 'Toronto'], 'display_name': 'Toronto, Ontario', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5684862423?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5684862423,43.706102,-79.402726,,,
128,"What’s in it for you as an employee of QFG? Health & wellbeing resources and programs. Paid vacation, personal, and sick days for work-life balance. Competitive compensation and benefits packages. Work-life balance in a hybrid environment with at least 3 days in office. Career growth and development opportunities. Community contribution opportunities to support various causes. Inclusive environment working with diverse team members in a collaborative setting. We’re looking for our next Principa…",Principal AI Engineer - AI Engineering & Enablement,"{'display_name': 'Questrade Financial Group', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-05-16T16:48:28Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTc3MDkxNSIsInMiOiJBQlRFYzU1ajhSR1RXN0dFdHJ4WERRIn0.Zx5N5clwp1dKyMF4PiKtbI3bH8-3qazef54yh5xi1zo,"{'area': ['Canada', 'Ontario', 'Toronto'], 'display_name': 'Toronto, Ontario', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5731770915?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",5731770915,43.706102,-79.402726,170000.0,115000.0,
129,"What’s in it for you as an employee of QFG? Health & wellbeing resources and programs. Paid vacation, personal, and sick days for work-life balance. Competitive compensation and benefits packages. Work-life balance in a hybrid environment with at least 3 days in office. Career growth and development opportunities. Community contribution opportunities to support various causes. Inclusive environment working with diverse team members in a collaborative setting. We’re looking for our next Senior A…",Senior AI Engineer - AI Engineering & Enablement,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Questrade Financial Group'}",2026-05-16T16:44:49Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTczOTY5NiIsInMiOiJBQlRFYzU1ajhSR1RXN0dFdHJ4WERRIn0.Nj-tMWwgsyBlLMfgyNqgUcej9SMaSZMfRG46_1TjQwI,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Toronto, Ontario', 'area': ['Canada', 'Ontario', 'Toronto']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5731739696?utm_medium=api&utm_source=dc9dca8a,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",5731739696,43.706102,-79.402726,140000.0,120000.0,
130,"ABOUT US Xsolla is a global commerce company with robust tools and services to help developers solve the inherent challenges of the video game industry. From indie to AAA, companies partner with Xsolla to help them fund, distribute, market, and monetize their games. Grounded in the belief in the future of video games, Xsolla is resolute in the mission to bring opportunities together, and continually make new resources available to creators. Headquartered and incorporated in Los Angeles, Califor…",Full Stack AI Engineer / Applied AI Engineer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Xsolla'}",2025-12-07T12:11:53Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUJURWM1NWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1NTMyNDM0MjE2In0.g_LZZCsEr8mTUi7fglJ6JkGqCmXs9dnaLiMM6rbhWoE,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Montréal, Québec', 'area': ['Canada', 'Québec', 'Montréal']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5532434216?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",5532434216,45.544959,-73.588138,,,
131,"Anju Software AI Engineering Manager The AI Engineering Manager leads a cross-functional team (Development & QA) and owns technical architecture, delivery outcomes, AI-enabled system design and driving an AI first culture among your team. This role is both strategic and hands-on. It requires strong expertise in modern AI frameworks, applied AI architectures, and scalable system design. The manager is accountable for delivering stable, secure, AI-powered capabilities — not just managing executio…",AI Engineering Manager,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Valsoft Corporation'}",2026-03-20T15:25:36Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUJURWM1NWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1NjczMjkwNTUyIn0.McSjpLVwAb8PkWu0w1_4E7Oh7KeX5YDsVa8-k9r0j9M,"{'area': ['Canada'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Canada'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5673290552?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5673290552,,,,,
132,Job Overview: We are seeking an AI Engineer / Developer to join our IT Application division. The role involves building and maintaining scalable data pipelines and optimizing AI systems. Requirement/Must Have: Advanced Python proficiency with strong software engineering fundamentals. Proficiency in SQL and distributed computing. Deep experience with data modeling and feature engineering across the ML lifecycle. Hands-on experience building LLM applications and agentic AI frameworks. Expertise d…,AI Engineer / Developer,"{'display_name': 'CYNET SYSTEMS', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-06-04T13:18:39Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUJURWM1NWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1NzUyMTg1NTE2In0.tSKpVkwgKHjscVlzxb9rkfnuUIQMlIkEzA_dH6NK_Gk,"{'area': ['Canada', 'Ontario', 'Toronto'], 'display_name': 'Toronto, Ontario', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5752185516?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",5752185516,43.706102,-79.402726,114400.0,114400.0,
133,"About Huzzle At Huzzle, we connect exceptional talents with top opportunities at leading companies across the UK, US, Canada, Europe, and Australia. Our clients include startups, digital agencies, and tech platforms in industries such as SaaS, MarTech, FinTech, and AI. Unlike an outsourcing agency, we place you directly with a client where you’re hired in-house as a valued member of their team. Role Type: Full-time Engagement: Independent Contractor Job Summary We are looking for a skilled AI E…",AI Engineer - Remote,"{'display_name': 'Huzzle', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-05-15T06:20:10Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUJURWM1NWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1NzMwMjQ5NDk2In0.8Dh4X4esAiC2LNXfkLyzVUAZ6v5QqjqZ95Vs1qCZhBQ,"{'area': ['Canada'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Canada'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5730249496?utm_medium=api&utm_source=dc9dca8a,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",5730249496,,,,,
134,"About Huzzle At Huzzle, we connect exceptional talents with top opportunities at leading companies across the UK, US, Canada, Europe, and Australia. Our clients include startups, digital agencies, and tech platforms in industries such as SaaS, MarTech, FinTech, and AI. Unlike an outsourcing agency, we place you directly with a client where you’re hired in-house as a valued member of their team. Role Type: Full-time Engagement: Independent Contractor Job Summary We are looking for a highly skill…",AI Engineer - Remote,"{'display_name': 'Huzzle', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-05-11T09:03:39Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNTgxNjU0MyIsInMiOiJBQlRFYzU1ajhSR1RXN0dFdHJ4WERRIn0.U-sFC8kaDs4oJhiRz18LoqURx1rBWghgFeFmF6INPtQ,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Canada', 'area': ['Canada']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5725816543?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5725816543,,,,,
135,"Tiger Analytics is looking for experienced Agentic AI Engineer with Gen AI experience to join our fast-growing advanced analytics consulting firm. Our employees bring deep expertise in Machine Learning, Data Science, and AI. We are the trusted analytics partner for multiple Fortune 500 companies, enabling them to generate business value from data. Our business value and leadership has been recognized by various market research firms, including Forrester and Gartner. We are looking for top-notch…",Agentic AI Engineer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Tiger Analytics Inc.'}",2026-05-01T20:13:41Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNjMyOTc5NCIsInMiOiJBQlRFYzU1ajhSR1RXN0dFdHJ4WERRIn0.CljG5BO43rl86AKHmsqZ5Vpd1ClZ-ZopRcR4eQkTROI,"{'display_name': 'Canada', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Canada']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5716329794?utm_medium=api&utm_source=dc9dca8a,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs'}",5716329794,,,,,
136,"Location: Need to be able to work EST timezone. Remote | Full-time Compensation: $175K - $250K We are hiring on behalf of our client who is developing a cutting-edge autonomous agent runtime focused on high-frequency financial environments. While current agents operate effectively as independent units, the next phase of evolution involves building a sophisticated intelligence layer where the entire fleet learns autonomously from real-time market outcomes. The Staff AI Engineer will be responsib…",Staff AI Engineer,"{'display_name': 'MLabs', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-04-07T12:38:30Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQUJURWM1NWo4UkdUVzdHRXRyeFhEUSIsImkiOiI1NjkyMjAyMTk1In0.GCekhwRhsPONRpb7L9oGrTDpbRtiiSttM89iA4Ur_YQ,"{'area': ['Canada', 'Ontario'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ontario, Canada'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5692202195?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",5692202195,44.810161,-80.420891,,,
